match_id,home_position,home_played_matches,home_wins,home_draws,home_loses,home_goals_scored,home_goals_conceded,home_goal_difference,home_team_wins_in_last_5_matches,home_team_draws_in_last_5_matches,home_team_loses_in_last_5_matches,home_team_scored_goals_in_last_5_matches,home_team_conceded_goals_in_last_5_matches,away_position,away_played_matches,away_wins,away_draws,away_loses,away_goals_scored,away_goals_conceded,away_goal_difference,away_team_wins_in_last_5_matches,away_team_draws_in_last_5_matches,away_team_loses_in_last_5_matches,away_team_scored_goals_in_last_5_matches,away_team_conceded_goals_in_last_5_matches,result,home_odds,draw_odds,away_odds
5211,11,25,9,7,9,37,37,0,2,1,2,7,6,3,25,15,2,8,45,33,12,4,0,1,11,6,0,2.610,3.290,2.610
5212,19,25,8,6,11,27,45,-18,3,1,1,8,4,10,24,8,10,6,32,26,6,0,3,2,5,10,2,2.560,3.250,2.690
5213,9,25,10,5,10,37,42,-5,2,0,3,7,10,14,25,8,8,9,39,39,0,2,1,2,11,9,0,2.520,3.290,2.710
5214,5,25,12,5,8,38,22,16,1,2,2,3,4,16,25,8,8,9,30,37,-7,0,4,1,4,6,0,1.480,4.080,6.770
5215,8,25,10,7,8,37,34,3,1,1,3,4,8,22,24,6,4,14,37,48,-11,2,1,2,9,11,0,1.650,3.700,5.210
5216,23,25,7,1,17,35,48,-13,3,0,2,14,12,24,25,5,6,14,25,41,-16,1,1,3,6,9,0,2.260,3.360,3.030
5217,21,25,7,4,14,28,40,-12,3,1,1,6,3,13,25,9,6,10,38,40,-2,1,2,2,5,6,2,2.310,3.290,3.010
5218,6,24,12,4,8,44,32,12,3,1,1,11,5,18,25,7,9,9,30,33,-3,0,2,3,4,9,2,1.780,3.500,4.510
5219,18,26,9,4,13,32,38,-6,1,0,4,3,11,13,25,9,8,8,35,33,2,2,0,3,7,8,1,2.430,3.370,2.810
5220,24,26,5,6,15,26,43,-17,1,0,4,5,9,8,26,11,5,10,38,42,-4,3,0,2,7,7,0,2.940,3.330,2.320
5221,16,26,8,8,10,39,40,-1,2,0,3,9,8,7,26,11,7,8,39,35,4,2,1,2,6,6,1,2.010,3.410,3.580
5222,9,25,9,10,6,35,26,9,1,3,1,8,7,10,26,10,7,9,40,38,2,2,1,2,7,6,0,1.950,3.410,3.770
5223,23,25,6,4,15,38,50,-12,2,1,2,9,9,5,26,13,5,8,44,23,21,2,1,2,7,3,2,4.680,3.640,1.720
5224,13,26,10,6,10,40,40,0,2,2,1,7,4,3,26,13,8,5,50,34,16,1,3,1,9,8,0,2.530,3.260,2.710
5225,1,26,18,2,6,48,29,19,4,0,1,6,3,19,26,8,6,12,27,48,-21,2,1,2,5,7,1,1.620,3.790,5.260
5226,15,26,8,9,9,34,36,-2,1,1,3,6,10,14,26,8,10,8,43,38,5,1,2,2,6,7,0,2.740,3.280,2.480
5227,18,26,8,8,10,31,43,-12,0,3,2,3,10,20,26,7,8,11,33,42,-9,1,2,2,7,9,1,2.430,3.260,2.840
5228,2,26,15,4,7,37,27,10,3,2,0,6,1,22,26,7,4,15,28,42,-14,3,1,1,4,2,2,1.630,3.690,5.420
5229,4,26,15,2,9,46,36,10,3,0,2,9,7,6,25,12,4,9,47,36,11,2,1,2,10,8,2,2.070,3.430,3.360
5230,11,26,9,10,7,36,35,1,1,2,2,6,9,21,26,8,1,17,37,49,-12,4,0,1,14,10,0,1.750,3.630,4.440
5231,3,27,14,5,8,48,23,25,3,1,1,11,2,5,27,15,2,10,47,38,9,2,0,3,8,9,0,1.670,3.770,4.900
5232,20,27,7,9,11,34,43,-9,1,2,2,6,8,8,26,10,10,6,37,27,10,2,2,1,8,6,1,2.770,3.230,2.500
5233,13,26,9,9,8,36,34,2,2,1,2,7,5,14,27,9,9,9,36,37,-1,2,1,2,8,9,2,1.910,3.440,3.910
5234,15,27,8,10,9,44,40,4,0,2,3,5,9,1,27,18,3,6,48,29,19,4,1,0,5,1,2,2.560,3.320,2.640
5235,4,27,13,8,6,50,35,15,1,2,2,7,7,16,27,8,9,10,40,41,-1,1,1,3,8,9,1,2.100,3.430,3.300
5236,12,27,10,7,10,41,40,1,1,1,3,6,8,9,27,10,10,7,38,36,2,2,1,2,8,10,1,2.290,3.310,3.010
5237,19,27,8,7,12,27,48,-21,2,2,1,5,5,23,27,6,6,15,28,43,-15,2,0,3,7,8,1,1.930,3.460,3.810
5238,11,27,11,5,11,38,44,-6,2,0,3,5,9,24,26,6,4,16,38,54,-16,1,1,3,6,11,0,1.800,3.590,4.230
5239,7,27,11,8,8,40,36,4,1,2,2,6,7,10,27,11,6,10,41,40,1,3,1,1,7,3,2,2.140,3.330,3.300
5240,22,27,8,1,18,38,51,-13,3,0,2,13,11,3,27,15,4,8,38,30,8,2,2,1,5,4,1,3.140,3.380,2.190
5241,21,27,8,4,15,31,43,-12,3,1,1,6,3,18,27,9,5,13,33,39,-6,1,1,3,4,10,1,2.270,3.300,3.060
5242,6,26,13,4,9,49,37,12,3,1,1,11,7,17,27,8,9,10,32,44,-12,0,4,1,4,9,0,1.740,3.680,4.490
5243,14,27,9,9,9,37,36,1,2,1,2,8,5,8,27,10,11,6,39,29,10,2,2,1,10,8,1,2.500,3.280,2.760
5244,24,27,6,4,17,38,55,-17,1,1,3,6,10,19,28,8,8,12,28,49,-21,2,2,1,5,5,0,2.710,3.310,2.500
5245,8,28,12,6,10,43,40,3,4,0,1,7,1,20,28,7,10,11,36,45,-9,1,2,2,6,8,2,1.910,3.440,3.880
5246,12,28,10,9,9,38,38,0,3,1,1,10,8,21,28,8,5,15,31,43,-12,2,2,1,4,3,2,2.260,3.290,3.080
5247,10,28,10,11,7,39,37,2,2,2,1,9,9,6,27,14,4,9,53,37,16,4,0,1,14,6,2,2.380,3.340,2.840
5248,17,28,9,6,13,33,39,-6,0,2,3,2,9,15,28,8,10,10,45,42,3,0,2,3,5,9,2,2.700,3.300,2.530
5249,23,28,6,7,15,29,44,-15,1,1,3,6,8,9,28,11,8,9,40,38,2,1,1,3,4,7,0,2.640,3.290,2.620
5250,24,28,7,4,17,40,56,-16,2,0,3,7,10,4,28,15,4,9,56,37,19,4,0,1,15,6,0,3.690,3.520,1.960
5251,19,28,8,9,11,32,48,-16,0,3,2,3,12,5,28,13,9,6,50,35,15,1,2,2,6,6,0,2.940,3.320,2.330
5252,2,28,15,5,8,49,23,26,4,1,0,12,1,19,29,9,6,14,34,41,-7,0,2,3,3,8,0,1.480,4.010,6.830
5253,18,29,8,10,11,38,46,-8,1,2,2,6,8,10,29,10,11,8,39,40,-1,1,2,2,5,10,0,2.470,3.240,2.770
5254,15,28,9,10,9,38,37,1,2,2,1,9,5,23,29,8,4,17,42,56,-14,2,0,3,5,8,0,1.670,3.630,5.020
5255,14,29,9,10,10,47,43,4,1,1,3,6,9,22,29,7,7,15,31,44,-13,2,1,2,7,6,2,1.680,3.660,4.870
5256,5,29,13,9,7,50,36,14,1,2,2,5,5,12,29,10,9,10,39,40,-1,3,1,1,10,8,0,1.830,3.440,4.250
5257,13,28,10,8,10,42,41,1,1,2,2,6,7,16,29,9,9,11,33,48,-15,1,2,2,3,11,0,1.800,3.460,4.380
5258,21,29,8,8,13,29,51,-22,1,2,2,4,6,6,28,15,2,11,47,39,8,2,0,3,7,8,0,2.660,3.260,2.560
5259,11,28,12,5,11,39,44,-5,2,0,3,4,8,1,28,19,3,6,50,30,20,4,1,0,6,2,2,2.860,3.300,2.380
5260,9,29,11,8,10,40,40,0,1,1,3,3,7,3,28,15,5,8,39,31,8,1,3,1,4,4,2,2.570,3.230,2.680
5261,24,28,8,2,18,39,52,-13,2,1,2,9,8,8,29,12,6,11,44,42,2,3,0,2,6,3,1,2.810,3.350,2.380
5262,20,29,9,5,15,33,44,-11,2,2,1,5,4,7,28,10,12,6,40,30,10,2,2,1,9,7,0,2.680,3.230,2.580
5263,4,29,15,4,10,56,39,17,3,0,2,12,7,17,28,8,10,10,40,41,-1,1,2,2,4,4,0,2.080,3.390,3.380
5264,4,30,16,4,10,58,40,18,4,0,1,11,4,5,30,14,9,7,52,37,15,2,1,2,5,4,1,2.040,3.450,3.510
5265,13,29,10,10,9,40,37,3,2,2,1,8,4,19,30,9,8,13,33,51,-18,1,2,2,6,6,0,1.940,3.390,3.840
5266,15,30,9,10,11,48,45,3,1,1,3,5,7,10,30,11,8,11,40,41,-1,1,1,3,3,7,0,2.010,3.390,3.570
5267,20,29,8,10,11,41,43,-2,1,2,2,5,5,7,30,12,7,11,46,44,2,3,1,1,8,4,0,2.210,3.330,3.120
5268,8,29,10,12,7,41,33,8,2,2,1,9,7,4,29,16,5,8,40,31,9,2,2,1,5,4,0,2.350,3.230,2.960
5269,23,30,8,4,18,42,58,-16,2,0,3,4,8,11,30,10,11,9,40,42,-2,1,1,3,4,10,0,2.790,3.280,2.440
5270,14,30,10,9,11,40,42,-2,3,0,2,10,9,16,30,9,10,11,40,47,-7,2,2,1,7,6,1,2.290,3.290,3.030
5271,17,30,9,9,12,33,51,-18,1,1,3,3,14,1,29,20,3,6,51,30,21,4,1,0,5,1,1,3.840,3.400,1.940
5272,6,29,15,2,12,47,43,4,1,0,4,6,12,22,30,8,7,15,33,45,-12,3,1,1,8,4,2,1.820,3.490,4.220
5273,24,29,8,3,18,41,54,-13,1,2,2,8,10,2,29,16,5,8,51,24,27,5,0,0,14,2,0,4.760,3.760,1.680
5274,18,30,10,5,15,36,45,-9,3,1,1,8,5,9,29,11,8,10,45,41,4,2,2,1,9,5,1,2.360,3.280,2.910
5275,21,30,9,6,15,35,43,-8,0,2,3,4,8,12,29,12,5,12,39,45,-6,2,0,3,2,5,1,2.310,3.310,2.960
5276,7,30,11,12,7,42,33,9,2,2,1,7,7,8,30,11,10,9,41,37,4,2,2,1,6,4,1,2.130,3.330,3.360
5277,4,30,16,5,9,40,32,8,1,2,2,3,5,10,30,11,9,10,47,43,4,2,2,1,10,6,0,1.900,3.410,4.010
5278,6,30,15,2,13,49,46,3,0,0,5,4,13,11,30,12,6,12,41,47,-6,2,1,2,4,5,0,2.100,3.420,3.340
5279,16,31,9,11,11,41,48,-7,2,3,0,8,6,4,31,16,5,10,60,42,18,3,1,1,11,5,2,2.790,3.310,2.450
5280,1,30,20,4,6,51,30,21,3,2,0,4,1,23,31,9,4,18,44,58,-14,3,0,2,6,4,0,1.500,4.060,6.420
5281,5,31,14,10,7,54,39,15,1,2,2,4,5,6,31,16,2,13,50,46,4,1,0,4,4,10,0,2.050,3.370,3.500
5282,10,31,11,9,11,48,45,3,1,2,2,8,7,21,31,9,7,15,37,45,-8,0,3,2,5,7,1,1.940,3.460,3.780
5283,2,31,17,5,9,42,33,9,2,1,2,5,6,15,31,10,10,11,41,43,-2,2,1,2,7,7,0,1.790,3.490,4.440
5284,20,31,9,8,14,33,52,-19,1,2,2,6,4,14,31,10,10,11,50,46,4,2,0,3,7,8,0,2.460,3.310,2.780
5285,13,31,10,11,10,40,44,-4,1,1,3,4,9,17,30,9,10,11,43,44,-1,1,2,2,4,5,1,2.240,3.340,3.080
5286,22,31,9,7,15,36,47,-11,4,1,0,10,4,21,32,9,8,15,37,45,-8,0,3,2,4,6,0,2.290,3.300,3.070
5287,17,32,9,11,12,41,52,-11,2,2,1,7,9,20,31,10,6,15,38,47,-9,3,2,0,10,5,1,2.480,3.280,2.790
5288,10,31,12,7,12,47,46,1,2,1,2,7,6,6,32,16,2,14,51,50,1,1,0,4,4,12,1,2.030,3.430,3.530
5289,1,31,21,4,6,53,31,22,3,2,0,5,2,7,31,11,13,7,43,34,9,1,3,1,6,7,2,1.970,3.410,3.760
5290,4,32,15,10,7,58,40,18,2,2,1,8,5,23,32,9,4,19,45,60,-15,3,0,2,7,5,0,1.560,3.910,6.020
5291,9,32,11,10,11,48,45,3,1,3,1,7,5,16,31,9,11,11,44,45,-1,1,3,1,5,5,1,2.350,3.330,2.940
5292,2,32,18,5,9,43,33,10,3,1,1,5,3,8,31,11,11,9,42,38,4,2,2,1,6,4,0,2.000,3.360,3.740
5293,18,32,10,8,14,34,52,-18,2,1,2,7,4,3,32,17,5,10,64,42,22,3,1,1,11,5,2,2.780,3.320,2.470
5294,5,30,16,5,9,52,26,26,4,0,1,14,4,15,32,10,10,12,41,44,-3,1,1,3,5,7,2,1.520,4.000,6.390
5295,13,31,11,8,12,41,43,-2,0,1,4,2,8,24,30,9,3,18,43,55,-12,2,2,1,8,7,2,1.910,3.500,3.920
5296,11,32,10,12,10,41,45,-4,0,2,3,3,9,19,31,9,10,12,33,51,-18,1,2,2,2,8,0,1.730,3.610,4.770
5297,13,31,12,6,13,41,48,-7,1,1,3,3,6,15,32,10,10,12,50,47,3,2,0,3,6,7,0,2.490,3.270,2.760
5298,11,32,11,11,10,42,40,2,2,2,1,5,4,9,32,13,6,13,43,48,-5,2,1,2,5,4,1,1.970,3.380,3.750
5299,15,33,10,10,13,50,49,1,2,0,3,5,7,5,31,16,5,10,53,28,25,3,0,2,9,5,1,2.850,3.300,2.400
5300,16,32,9,12,11,45,46,-1,1,3,1,5,5,2,33,19,5,9,45,33,12,4,0,1,6,2,0,2.530,3.260,2.710
5301,7,32,12,13,7,45,34,11,2,2,1,6,5,12,32,12,8,12,47,46,1,1,2,2,6,6,0,2.040,3.350,3.550
5302,24,33,9,4,20,46,62,-16,2,0,3,6,6,20,32,10,7,15,38,48,-10,4,1,0,10,5,0,2.610,3.280,2.620
5303,13,33,11,10,12,43,45,-2,1,1,3,5,7,8,33,11,12,10,47,46,1,1,1,3,8,9,2,2.480,3.280,2.750
5304,21,32,9,10,13,34,57,-23,1,1,3,2,13,18,33,10,8,15,34,54,-20,2,0,3,6,5,1,2.590,3.280,2.630
5305,6,33,16,3,14,51,50,1,1,1,3,4,11,14,32,11,8,13,42,48,-6,0,0,5,2,12,2,2.040,3.400,3.470
5306,23,31,10,3,18,48,56,-8,2,2,1,11,7,17,33,9,12,12,41,52,-11,2,2,1,5,7,2,2.310,3.390,2.910
5307,19,32,10,7,15,38,47,-9,2,3,0,7,4,4,33,16,10,7,60,41,19,3,1,1,10,6,0,2.680,3.280,2.560
5308,3,33,18,5,10,66,42,24,3,1,1,10,5,10,33,11,11,11,49,46,3,1,3,1,7,5,0,1.810,3.540,4.240
5309,22,33,9,8,16,38,47,-9,0,2,3,5,8,1,32,21,4,7,53,33,20,3,1,1,5,4,2,3.040,3.240,2.300
5310,15,33,10,12,11,49,47,2,2,2,1,9,6,24,32,10,3,19,48,58,-10,2,2,1,10,7,0,1.690,3.760,4.800
5311,12,33,12,8,13,47,47,0,0,2,3,4,7,20,33,9,11,13,34,57,-23,1,2,2,2,9,2,1.820,3.460,4.370
5312,5,32,16,6,10,53,28,25,2,1,2,5,5,10,33,11,12,10,42,40,2,2,2,1,4,3,0,1.670,3.680,5.080
5313,12,34,11,11,12,50,48,2,0,3,2,5,7,4,34,16,10,8,60,42,18,3,1,1,10,6,2,2.550,3.290,2.700
5314,22,34,9,8,17,39,49,-10,0,2,3,5,8,2,34,19,5,10,68,43,25,4,1,0,12,4,1,3.190,3.430,2.170
5315,21,33,10,7,16,41,53,-12,4,0,1,12,9,10,34,11,12,11,50,47,3,3,2,0,9,4,2,2.660,3.290,2.560
5316,11,34,11,12,11,42,43,-1,1,2,2,2,6,24,33,10,3,20,48,59,-11,2,1,2,9,7,2,1.870,3.520,3.990
5317,17,34,10,11,13,50,49,1,1,1,3,3,6,23,34,10,4,20,51,65,-14,2,0,3,9,9,1,1.700,3.630,4.810
5318,6,33,13,13,7,46,34,12,3,1,1,6,4,18,34,10,11,13,35,57,-22,1,2,2,2,9,0,1.620,3.670,5.510
5319,15,34,11,10,13,43,47,-4,1,1,3,4,7,13,34,12,8,14,47,48,-1,0,2,3,3,6,2,2.520,3.290,2.700
5320,3,34,19,5,10,46,37,9,3,0,2,6,6,16,34,10,12,12,43,52,-9,2,2,1,5,6,0,1.710,3.580,4.850
5321,20,34,10,9,15,34,54,-20,2,1,2,5,3,5,33,17,6,10,56,28,28,2,1,2,7,5,0,3.320,3.340,2.120
5322,9,33,13,7,13,43,48,-5,1,2,2,4,4,14,33,12,8,13,44,49,-5,1,0,4,4,11,0,2.090,3.320,3.420
5323,7,34,16,3,15,52,52,0,1,1,3,5,9,1,33,22,4,7,55,34,21,3,1,1,5,4,0,2.830,3.280,2.430
5324,19,33,11,7,15,39,47,-8,3,2,0,8,4,8,34,12,12,10,49,46,3,2,1,2,10,6,2,2.530,3.260,2.720
5325,17,35,10,12,13,45,57,-12,1,2,2,5,10,16,35,10,12,13,50,49,1,1,2,2,2,4,1,2.630,3.270,2.630
5326,10,35,12,12,11,53,49,4,3,2,0,10,5,12,35,11,12,12,44,46,-2,0,2,3,3,9,0,1.850,3.540,4.100
5327,24,35,10,5,20,51,65,-14,2,1,2,9,7,6,34,14,13,7,50,35,15,4,1,0,9,2,1,3.160,3.330,2.230
5328,11,35,13,8,14,48,48,0,1,1,3,2,4,21,34,10,7,17,43,56,-13,3,0,2,12,12,1,1.940,3.440,3.860
5329,1,34,22,4,8,56,36,20,2,1,2,5,6,13,35,11,11,13,50,49,1,0,2,3,3,6,1,1.660,3.690,5.200
5330,4,35,17,10,8,61,42,19,3,1,1,9,5,2,35,20,5,10,51,39,12,4,0,1,11,7,0,2.300,3.280,3.050
5331,19,35,10,11,14,36,61,-25,1,2,2,3,10,7,35,17,3,15,54,53,1,2,1,2,5,7,0,2.830,3.280,2.450
5332,5,34,17,6,11,56,29,27,1,1,3,5,5,9,34,14,7,13,44,48,-4,2,2,1,5,3,1,1.640,3.770,5.240
5333,14,34,12,8,14,44,50,-6,1,0,4,4,10,23,35,9,9,17,40,50,-10,0,3,2,5,7,2,2.130,3.320,3.390
5334,8,35,13,12,10,50,46,4,3,1,1,10,4,18,35,11,9,15,35,54,-19,2,1,2,2,3,0,1.790,3.550,4.400
5335,22,34,11,3,20,51,61,-10,3,0,2,10,7,15,35,11,10,14,43,48,-5,1,1,3,3,6,1,2.330,3.390,2.930
5336,3,35,19,6,10,69,44,25,3,2,0,11,4,20,34,11,7,16,39,48,-9,2,2,1,6,4,0,1.690,3.750,4.830
5337,18,36,10,13,13,46,58,-12,1,2,2,5,10,12,36,11,12,13,51,50,1,0,3,2,3,5,0,2.450,3.300,2.790
5338,9,36,13,12,11,54,49,5,4,1,0,10,4,6,35,14,14,7,50,35,15,3,2,0,8,2,0,2.180,3.320,3.220
5339,24,36,10,6,20,51,65,-14,1,2,2,7,7,8,36,17,3,16,55,55,0,1,1,3,5,9,0,2.640,3.280,2.590
5340,4,36,18,10,8,65,44,21,4,0,1,11,5,10,35,14,8,13,45,49,-4,2,2,1,4,2,1,1.880,3.460,4.000
5341,16,36,11,11,14,38,62,-24,2,1,2,5,11,14,36,11,11,14,45,50,-5,1,1,3,4,7,2,2.340,3.260,2.970
5342,5,35,17,7,11,57,30,27,1,2,2,5,4,20,35,11,7,17,40,50,-10,1,2,2,4,5,2,1.600,3.740,5.610
5343,7,36,14,12,10,51,46,5,4,1,0,11,2,21,36,10,9,17,42,50,-8,1,2,2,5,5,0,1.780,3.550,4.410
5344,23,35,11,4,20,53,63,-10,2,1,2,10,8,19,36,11,9,16,35,55,-20,2,1,2,2,3,1,2.400,3.330,2.840
5345,2,36,20,6,10,71,45,26,4,1,0,11,3,17,36,10,13,13,51,50,1,0,3,2,1,4,2,1.810,3.560,4.210
5346,11,36,13,9,14,49,49,0,1,2,2,2,3,4,36,20,5,11,53,43,10,3,0,2,11,10,2,2.580,3.280,2.650
5347,24,35,10,8,17,44,57,-13,2,1,2,11,12,7,36,14,14,8,50,36,14,3,1,1,7,2,0,2.830,3.280,2.470
5348,1,35,22,5,8,57,37,20,2,1,2,6,7,5,36,17,7,12,57,31,26,1,2,2,4,3,1,2.160,3.270,3.330
5349,10,36,14,9,13,47,51,-4,2,3,0,6,3,23,36,11,5,20,53,63,-10,1,2,2,5,7,1,1.810,3.610,4.250
5350,21,36,11,8,17,46,58,-12,2,1,2,10,11,3,37,20,6,11,72,47,25,3,1,1,8,5,0,2.960,3.370,2.290
5351,13,37,11,13,13,53,51,2,1,3,1,3,4,22,37,11,6,20,54,64,-10,1,3,1,6,6,2,1.830,3.600,4.040
5352,12,37,12,11,14,46,50,-4,2,1,2,5,6,17,35,12,8,15,44,52,-8,1,0,4,4,11,2,2.220,3.250,3.190
5353,15,37,11,12,14,52,53,-1,0,2,3,4,8,5,37,17,8,12,58,32,26,1,2,2,5,4,0,3.060,3.300,2.270
5354,2,37,21,5,11,54,43,11,3,0,2,11,10,6,37,15,12,10,54,47,7,5,0,0,13,2,2,2.080,3.310,3.460
5355,20,37,11,10,16,35,55,-20,1,2,2,1,3,8,37,14,12,11,55,49,6,5,0,0,10,3,0,2.640,3.240,2.610
5356,10,37,14,10,13,48,52,-4,1,4,0,5,4,18,37,11,11,15,38,63,-25,2,1,2,4,6,2,1.900,3.460,3.970
5357,9,37,17,3,17,55,57,-2,1,1,3,4,7,14,37,11,13,13,49,59,-10,2,2,1,8,7,2,2.030,3.360,3.570
5358,19,36,12,7,17,41,50,-9,2,1,2,3,3,1,36,22,6,8,58,38,20,1,2,2,5,7,2,2.960,3.280,2.330
5359,23,37,10,9,18,43,53,-10,1,1,3,6,8,24,37,11,6,20,53,65,-12,2,2,1,8,5,0,2.240,3.270,3.140
5360,19,36,11,12,13,44,47,-3,0,1,4,2,9,13,37,13,9,15,49,50,-1,1,1,3,2,4,1,2.400,3.240,2.900
5361,7,37,14,14,9,51,38,13,2,1,2,6,4,4,37,18,11,8,67,46,21,3,1,1,9,6,0,2.400,3.250,2.870
5362,18,37,11,13,13,45,48,-3,0,2,3,3,8,17,38,11,13,14,53,52,1,1,3,1,3,3,1,2.420,3.290,2.860
5363,4,38,18,11,9,67,49,18,2,1,2,7,8,12,38,12,13,13,50,59,-9,3,1,1,9,7,2,1.790,3.600,4.400
5364,13,38,12,12,14,54,54,0,1,1,3,5,8,24,38,11,6,21,54,67,-13,2,2,1,8,5,0,1.940,3.460,3.830
5365,6,38,17,8,13,59,34,25,0,2,3,3,6,15,36,13,8,15,46,52,-6,2,0,3,5,9,2,1.650,3.760,5.200
5366,3,38,20,6,12,72,48,24,2,1,2,6,6,11,38,13,10,15,50,51,-1,1,2,2,3,4,1,1.900,3.510,3.910
5367,17,38,12,11,15,46,52,-6,1,1,3,3,7,8,38,14,12,12,55,50,5,4,0,1,6,3,0,2.770,3.300,2.480
5368,18,38,12,11,15,40,64,-24,3,0,2,6,7,2,38,21,5,12,55,45,10,2,0,3,10,12,2,3.220,3.290,2.210
5369,19,38,12,10,16,36,55,-19,2,2,1,2,1,11,38,14,10,14,49,54,-5,1,3,1,6,6,0,2.170,3.330,3.260
5370,5,38,16,12,10,56,48,8,5,0,0,9,2,7,38,15,14,9,54,38,16,2,1,2,8,4,1,2.090,3.310,3.460
5371,22,38,12,6,20,55,64,-9,2,3,0,7,5,1,37,23,6,8,60,38,22,2,2,1,7,5,0,3.110,3.360,2.230
5372,21,37,12,7,18,41,52,-11,2,0,3,3,5,20,37,12,8,17,47,58,-11,2,1,2,9,10,0,2.210,3.340,3.170
5373,23,38,11,9,18,45,54,-9,2,1,2,7,7,9,38,17,3,18,55,58,-3,1,0,4,4,8,0,2.530,3.260,2.720
5374,23,38,12,8,18,48,60,-12,2,1,2,7,7,7,39,17,8,14,59,35,24,0,2,3,3,6,0,3.200,3.300,2.220
5375,10,39,13,13,13,54,59,-5,3,1,1,11,7,22,39,12,9,18,48,56,-8,3,1,1,9,7,2,2.190,3.310,3.260
5376,17,39,11,14,14,54,53,1,1,3,1,4,4,4,39,18,11,10,67,53,14,2,1,2,7,11,0,2.440,3.280,2.840
5377,24,39,11,6,22,54,70,-16,1,2,2,3,5,20,38,13,7,18,43,53,-10,2,0,3,4,6,1,2.440,3.280,2.840
5378,13,39,13,11,15,53,54,-1,1,3,1,6,6,5,39,16,13,10,58,50,8,4,1,0,9,4,1,2.670,3.220,2.620
5379,1,38,23,6,9,61,40,21,1,2,2,6,6,18,38,11,14,13,46,49,-3,0,2,3,4,9,0,1.700,3.630,4.990
5380,11,39,14,10,15,49,57,-8,0,3,2,5,9,12,39,13,12,14,57,54,3,2,1,2,7,6,2,2.290,3.280,3.110
5381,15,37,14,8,15,47,52,-5,3,0,2,5,4,16,39,13,10,16,39,55,-16,3,1,1,5,1,1,2.230,3.270,3.190
5382,9,39,14,12,13,57,53,4,3,0,2,7,6,22,39,12,11,16,40,65,-25,2,0,3,5,8,0,1.790,3.490,4.500
5383,6,39,15,15,9,56,40,16,1,2,2,6,5,16,39,13,11,15,49,54,-5,2,1,2,6,7,1,1.770,3.460,4.710
5384,2,39,22,5,12,56,45,11,3,0,2,10,8,3,39,20,7,12,75,51,24,1,2,2,7,8,2,2.070,3.390,3.440
5385,10,39,17,3,19,57,61,-4,1,0,4,5,9,23,39,13,6,20,57,65,-8,2,3,0,6,4,1,2.070,3.430,3.430
5386,11,40,13,13,14,56,62,-6,3,1,1,11,5,15,38,14,9,15,47,52,-5,2,1,2,3,3,1,2.250,3.270,3.130
5387,8,40,15,12,13,58,53,5,3,0,2,5,4,18,40,13,9,18,51,58,-7,4,0,1,11,8,0,1.940,3.400,3.830
5388,6,40,15,16,9,56,40,16,1,2,2,6,5,7,40,17,8,15,59,37,22,0,1,4,2,7,1,2.390,3.200,2.950
5389,13,40,13,12,15,54,55,-1,0,4,1,6,7,24,40,11,7,22,55,71,-16,1,2,2,4,6,0,1.940,3.410,3.840
5390,14,40,13,12,15,49,54,-5,2,2,1,6,6,12,40,14,10,16,50,59,-9,0,2,3,5,10,0,2.230,3.320,3.140
5391,4,40,18,11,11,67,54,13,1,1,3,6,12,20,39,13,8,18,50,60,-10,3,1,1,7,4,1,1.860,3.480,4.120
5392,10,40,14,12,14,59,55,4,3,1,1,9,6,17,40,13,11,16,39,55,-16,2,2,1,4,1,2,2.080,3.310,3.500
5393,22,40,12,11,17,40,66,-26,2,0,3,4,5,23,40,13,7,20,57,65,-8,2,3,0,4,2,1,2.280,3.320,3.040
5394,2,40,22,5,13,56,46,10,2,0,3,5,7,9,40,17,4,19,57,61,-4,0,1,4,3,8,0,1.770,3.490,4.590
5395,5,40,16,14,10,59,51,8,3,2,0,9,5,16,40,12,14,14,55,53,2,2,2,1,5,4,1,1.930,3.400,3.900
5396,21,39,13,8,18,44,54,-10,2,1,2,5,6,19,39,11,14,14,46,52,-6,0,2,3,4,9,0,2.120,3.300,3.380
5397,3,40,21,7,12,76,51,25,2,1,2,7,7,1,39,24,6,9,64,40,24,2,2,1,8,4,1,2.390,3.300,2.880
5398,1,40,24,7,9,64,40,24,2,2,1,7,3,20,40,13,9,18,50,60,-10,3,1,1,6,3,1,1.640,3.790,5.210
5399,15,39,14,10,15,48,53,-5,2,2,1,4,3,18,40,14,8,18,47,56,-9,3,1,1,7,6,2,2.430,3.250,2.900
5400,7,41,17,9,15,60,38,22,0,2,3,3,7,13,41,13,14,14,57,63,-6,3,1,1,11,5,1,1.650,3.760,5.220
5401,19,41,13,10,18,51,61,-10,2,2,1,5,3,12,41,14,12,15,51,55,-4,3,1,1,6,5,2,2.180,3.280,3.240
5402,22,40,11,14,15,48,55,-7,0,2,3,4,9,10,41,14,12,15,59,56,3,3,0,2,8,6,0,2.460,3.230,2.820
5403,18,41,12,15,14,56,54,2,2,2,1,5,4,11,41,14,12,15,57,56,1,1,3,1,8,7,0,2.270,3.230,3.100
5404,24,41,11,7,23,56,74,-18,1,1,3,5,9,8,41,16,12,13,60,53,7,3,0,2,6,4,2,2.890,3.290,2.370
5405,1,41,24,8,9,65,41,24,2,2,1,7,3,5,41,16,15,10,60,52,8,2,3,0,9,6,0,2.090,3.300,3.440
